Date,Close,High,Low,Open,Volume
2018-07-05,10749.75,10786.05,10726.25,10786.05,220500
2018-07-06,10772.65,10816.35,10735.05,10744.15,0
2018-07-09,10852.9,10860.35,10807.15,10838.3,183600
2018-07-10,10947.25,10956.9,10876.65,10902.75,197000
2018-07-11,10948.3,10976.65,10923.0,10956.4,222300
2018-07-12,11023.2,11078.3,10999.65,11006.95,248300
2018-07-13,11018.9,11071.35,10999.75,11056.9,0
2018-07-16,10936.85,11019.5,10926.25,11018.95,210500
2018-07-17,11008.05,11018.5,10925.6,10939.65,210600
2018-07-18,10980.45,11076.2,10956.3,11060.2,225500
2018-07-19,10957.1,11006.5,10935.45,10999.5,215400
2018-07-20,11010.2,11030.25,10946.2,10963.5,187300
2018-07-23,11084.75,11093.4,11010.95,11019.85,229100
2018-07-24,11134.3,11143.4,11092.5,11109.0,205800
2018-07-25,11132.0,11157.15,11113.25,11148.4,205900
2018-07-26,11167.3,11185.85,11125.7,11132.95,365400
2018-07-27,11278.35,11283.4,11210.25,11232.75,314600
2018-07-30,11319.55,11328.1,11261.45,11296.65,278800
2018-07-31,11356.5,11366.0,11267.75,11311.05,256500
2018-08-01,11346.2,11390.55,11313.55,11359.8,269700
2018-08-02,11244.7,11328.9,11234.95,11328.9,210000
2018-08-03,11360.8,11368.0,11294.55,11297.8,218300
2018-08-06,11387.1,11427.65,11370.6,11401.5,203700
2018-08-07,11389.45,11428.95,11359.7,11423.15,226400
2018-08-08,11450.0,11459.95,11379.3,11412.5,210500
2018-08-09,11470.7,11495.2,11454.1,11493.25,302200
2018-08-10,11429.5,11478.75,11419.65,11474.95,0
2018-08-13,11355.75,11406.3,11340.3,11369.6,246900
2018-08-14,11435.1,11452.45,11370.8,11381.7,232600
2018-08-16,11385.05,11449.85,11366.25,11397.15,290600
2018-08-17,11470.75,11486.45,11431.8,11437.15,234700
2018-08-20,11551.75,11565.3,11499.65,11502.1,232600
2018-08-21,11570.9,11581.75,11539.6,11576.2,224200
2018-08-23,11582.75,11620.7,11546.7,11620.7,248500
2018-08-24,11557.1,11604.6,11532.0,11566.6,218800
2018-08-27,11691.95,11700.95,11595.6,11605.85,199500
2018-08-28,11738.5,11760.2,11710.5,11731.95,241900
2018-08-29,11691.9,11753.2,11678.85,11744.95,251600
2018-08-30,11676.8,11698.8,11639.7,11694.75,313800
2018-08-31,11680.5,11727.65,11640.1,11675.85,346500
2018-09-03,11582.35,11751.8,11567.4,11751.8,234400
2018-09-04,11520.3,11602.55,11496.85,11598.75,254800
2018-09-05,11476.95,11542.65,11393.85,11514.85,246100
2018-09-06,11536.9,11562.25,11436.05,11514.15,247900
2018-09-07,11589.1,11603.0,11484.4,11558.25,295900
2018-09-10,11438.1,11573.0,11427.3,11570.25,286700
2018-09-11,11287.5,11479.4,11274.0,11476.85,0
2018-09-12,11369.9,11380.75,11250.2,11340.1,268200
2018-09-14,11515.2,11523.25,11430.55,11443.5,276600
2018-09-17,11377.75,11464.95,11366.9,11464.95,201400
2018-09-18,11278.9,11411.45,11268.95,11381.55,240900
2018-09-19,11234.35,11332.05,11210.9,11326.65,250600
2018-09-21,11143.1,11346.8,10866.45,11271.3,719000
2018-09-24,10967.4,11170.15,10943.6,11164.4,0
2018-09-25,11067.45,11080.6,10882.85,10969.95,405000
2018-09-26,11053.8,11145.55,10993.05,11145.55,340500
2018-09-27,10977.55,11089.45,10953.35,11079.8,405700
2018-09-28,10930.45,11034.1,10850.3,11008.1,478100
2018-10-01,11008.3,11035.65,10821.55,10930.9,387000
2018-10-03,10858.25,10989.05,10843.75,10982.7,386800
2018-10-04,10599.25,10754.7,10547.25,10754.7,425100
2018-10-05,10316.45,10540.65,10261.9,10514.1,606400
2018-10-08,10348.05,10398.35,10198.4,10310.15,456200
2018-10-09,10301.05,10397.6,10279.35,10390.3,430500
2018-10-10,10460.1,10482.35,10318.25,10331.85,0
2018-10-11,10234.65,10335.95,10138.6,10169.8,483500
2018-10-12,10472.5,10492.45,10322.15,10331.55,343500
2018-10-15,10512.5,10526.3,10410.15,10524.2,259500
2018-10-16,10584.75,10604.9,10525.3,10550.15,265200
2018-10-17,10453.05,10710.15,10436.45,10688.7,284800
2018-10-19,10303.55,10380.1,10249.6,10339.7,357500
2018-10-22,10245.25,10408.55,10224.0,10405.85,297300
2018-10-23,10146.8,10222.1,10102.35,10152.6,302600
2018-10-24,10224.75,10290.65,10126.7,10278.15,351400
2018-10-25,10124.9,10166.6,10079.3,10135.05,0
2018-10-26,10030.0,10128.85,10004.55,10122.35,364300
2018-10-29,10250.85,10275.3,10020.35,10078.1,364400
2018-10-30,10198.4,10285.1,10175.35,10239.4,289800
2018-10-31,10386.6,10396.0,10105.1,10209.55,375000
2018-11-01,10380.45,10441.9,10341.9,10441.7,348500
2018-11-02,10553.0,10606.95,10457.7,10462.3,421200
2018-11-05,10524.0,10558.8,10477.0,10558.75,301900
2018-11-06,10530.0,10600.25,10491.45,10552.0,0
2018-11-07,10598.4,10616.45,10582.3,10614.45,31200
2018-11-09,10585.2,10619.55,10544.85,10614.7,296600
2018-11-12,10482.2,10645.5,10464.05,10607.8,259700
2018-11-13,10582.5,10596.25,10440.55,10451.9,254600
2018-11-14,10576.3,10651.6,10532.7,10634.9,384500
2018-11-15,10616.7,10646.5,10557.5,10580.6,0
2018-11-16,10682.2,10695.15,10631.15,10644.0,342800
2018-11-19,10763.4,10774.7,10688.8,10731.25,272100
2018-11-20,10656.2,10740.85,10640.85,10740.1,295200
2018-11-21,10600.05,10671.3,10562.35,10670.95,300900
2018-11-22,10526.75,10646.25,10512.0,10612.65,239500
2018-11-26,10628.6,10637.8,10489.75,10568.3,0
2018-11-27,10685.6,10695.15,10596.35,10621.45,0
2018-11-28,10728.85,10757.8,10699.85,10708.75,424500
2018-11-29,10858.7,10883.05,10782.35,10808.7,691300
2018-11-30,10876.75,10922.45,10835.1,10892.1,453900
2018-12-03,10883.75,10941.2,10845.35,10930.7,409700
2018-12-04,10869.5,10890.95,10833.35,10877.1,322100
2018-12-05,10782.9,10821.05,10747.95,10820.45,312300
2018-12-06,10601.15,10722.65,10588.25,10718.15,318500
2018-12-07,10693.7,10704.55,10599.35,10644.8,325800
2018-12-10,10488.45,10558.85,10474.95,10508.7,381300
2018-12-11,10549.15,10567.15,10333.85,10350.05,425500
2018-12-12,10737.6,10752.2,10560.8,10591.0,360500
2018-12-13,10791.55,10838.6,10749.5,10810.75,376200
2018-12-14,10805.45,10815.75,10752.1,10784.5,340100
2018-12-17,10888.35,10900.35,10844.85,10853.2,296900
2018-12-18,10908.7,10915.4,10819.1,10850.9,286100
2018-12-19,10967.3,10985.15,10928.0,10930.55,312100
2018-12-20,10951.7,10962.55,10880.05,10885.2,318900
2018-12-21,10754.0,10963.65,10738.65,10944.25,377500
2018-12-24,10663.5,10782.3,10649.25,10780.9,223400
2018-12-26,10729.85,10747.5,10534.55,10635.45,263700
2018-12-27,10779.8,10834.2,10764.45,10817.9,456100
2018-12-28,10859.9,10893.6,10817.15,10820.95,245500
2018-12-31,10862.55,10923.55,10853.2,10913.2,180900
2019-01-02,10792.5,10895.35,10735.05,10868.85,309700
2019-01-03,10672.25,10814.05,10661.25,10796.8,286200
2019-01-04,10727.35,10741.05,10628.65,10699.7,296600
2019-01-07,10771.8,10835.95,10750.15,10804.85,269400
2019-01-08,10802.15,10818.45,10733.25,10786.25,277700
2019-01-09,10855.15,10870.4,10749.4,10862.4,333000
2019-01-10,10821.6,10859.35,10801.8,10859.35,254400
2019-01-11,10794.95,10850.15,10739.4,10834.75,260800
2019-01-14,10737.6,10808.0,10692.35,10807.0,298800
2019-01-15,10886.8,10896.95,10777.55,10777.55,310700
2019-01-16,10890.3,10928.15,10876.9,10899.65,276500
2019-01-17,10905.2,10930.65,10844.65,10920.85,271700
2019-01-18,10906.95,10928.2,10852.2,10914.85,323800
2019-01-21,10961.85,10987.45,10885.75,10919.35,288800
2019-01-22,10922.75,10949.8,10864.15,10949.8,300800
2019-01-23,10831.5,10944.8,10811.95,10931.05,298900
2019-01-24,10849.8,10866.6,10798.65,10844.05,361100
2019-01-25,10780.55,10931.7,10756.45,10859.75,463400
2019-01-28,10661.55,10804.45,10630.95,10792.45,419700
2019-01-29,10652.2,10690.35,10583.65,10653.7,356900
2019-01-30,10651.8,10710.2,10612.85,10702.25,410100
2019-01-31,10830.95,10838.05,10678.55,10690.55,604800
2019-02-01,10893.65,10983.45,10813.45,10851.35,482300
2019-02-04,10912.25,10927.9,10814.15,10876.75,318300
2019-02-05,10934.35,10956.7,10886.7,10908.65,268100
2019-02-06,11062.45,11072.6,10962.7,10965.1,298500
2019-02-07,11069.4,11118.1,11043.6,11070.45,263500
2019-02-08,10943.6,11041.2,10925.45,11023.5,352800
2019-02-11,10888.8,10930.9,10857.1,10930.9,286000
2019-02-12,10831.4,10910.9,10823.8,10879.7,292300
2019-02-14,10746.05,10792.7,10718.75,10786.1,627000
2019-02-15,10724.4,10785.75,10620.4,10780.25,521900
2019-02-18,10640.95,10759.9,10628.4,10738.65,345400
2019-02-19,10604.35,10722.85,10585.65,10636.7,291500
2019-02-20,10735.45,10752.7,10646.4,10655.45,289200
2019-02-21,10789.85,10808.85,10721.5,10744.1,279600
2019-02-22,10791.65,10801.55,10758.4,10782.7,396800
2019-02-25,10880.1,10887.1,10788.05,10813.25,385900
2019-02-26,10835.3,10888.75,10729.3,10775.3,415000
2019-02-27,10806.65,10939.7,10751.2,10881.2,381100
2019-02-28,10792.5,10865.7,10784.85,10865.7,644200
2019-03-01,10863.5,10877.9,10823.1,10842.65,308500
2019-03-05,10987.45,10994.9,10817.0,10864.85,373200
2019-03-06,11053.0,11062.3,10998.85,11024.85,372600
2019-03-07,11058.2,11089.05,11027.1,11077.95,321200
2019-03-08,11035.4,11049.0,11008.95,11038.85,326600
2019-03-11,11168.05,11180.9,11059.85,11068.75,352200
2019-03-12,11301.2,11320.4,11227.0,11231.35,391300
2019-03-13,11341.7,11352.3,11276.6,11326.2,383000
2019-03-14,11343.25,11383.45,11313.75,11382.5,294500
2019-03-15,11426.85,11487.0,11370.8,11376.85,463700
2019-03-18,11462.2,11530.15,11412.5,11473.85,320300
2019-03-19,11532.4,11543.85,11451.25,11500.3,326100
2019-03-20,11521.05,11556.1,11503.1,11553.35,366300
2019-03-22,11456.9,11572.8,11434.55,11549.2,386200
2019-03-25,11354.25,11395.65,11311.6,11395.65,294500
2019-03-26,11483.25,11496.75,11352.45,11375.2,282600
2019-03-27,11445.05,11546.2,11413.0,11531.45,350400
2019-03-28,11570.0,11588.5,11452.45,11463.65,527700
2019-04-01,11669.15,11738.1,11644.75,11665.2,379600
2019-04-02,11713.2,11729.35,11655.85,11711.55,386100
2019-04-03,11643.95,11761.0,11629.15,11735.3,365800
2019-04-04,11598.0,11662.55,11559.2,11660.2,349000
2019-04-05,11665.95,11689.65,11609.5,11638.4,266700
2019-04-08,11604.5,11710.3,11549.1,11704.35,260900
2019-04-09,11671.95,11683.9,11569.7,11612.05,300500
2019-04-10,11584.3,11680.05,11571.75,11646.85,359900
2019-04-11,11596.7,11606.7,11550.55,11592.55,279800
2019-04-12,11643.45,11657.35,11578.8,11612.85,246000
2019-04-15,11690.35,11704.6,11648.25,11667.0,290000
2019-04-16,11787.15,11810.95,11731.55,11736.2,354300
2019-04-18,11752.8,11856.15,11738.5,11856.15,339700
2019-04-22,11594.45,11727.05,11583.95,11727.05,260400
2019-04-23,11575.95,11645.95,11564.8,11612.95,272500
2019-04-24,11726.15,11740.85,11578.85,11601.5,335200
2019-04-25,11641.8,11796.75,11624.3,11735.7,604400
2019-04-26,11754.65,11762.9,11661.75,11683.75,333500
2019-04-30,11748.15,11756.25,11655.9,11748.75,532600
2019-05-02,11724.75,11789.3,11699.55,11725.55,380300
2019-05-03,11712.25,11770.9,11699.35,11722.6,305500
2019-05-06,11598.25,11632.55,11571.35,11605.8,299000
2019-05-07,11497.9,11657.05,11484.45,11651.5,337500
2019-05-08,11359.45,11479.1,11346.95,11478.7,372800
2019-05-09,11301.8,11357.6,11255.05,11322.4,373000
2019-05-10,11278.9,11345.8,11251.05,11314.15,387300
2019-05-13,11148.2,11300.2,11125.6,11258.7,357600
2019-05-14,11222.05,11294.75,11108.3,11151.65,398100
2019-05-15,11157.0,11286.8,11136.95,11271.7,414200
2019-05-16,11257.1,11281.55,11143.35,11180.35,350700
2019-05-17,11407.15,11426.15,11259.85,11261.9,412100
2019-05-20,11828.25,11845.2,11591.7,11651.9,452100
2019-05-21,11709.1,11883.55,11682.8,11863.65,381000
2019-05-22,11737.9,11784.8,11682.4,11727.95,355900
2019-05-23,11657.05,12041.15,11614.5,11901.3,569000
2019-05-24,11844.1,11859.0,11658.1,11748.0,374600
2019-05-27,11924.75,11957.15,11812.4,11855.5,348400
2019-05-28,11928.75,11958.55,11864.9,11958.35,598300
2019-05-29,11861.1,11931.9,11836.8,11905.8,318100
2019-05-30,11945.9,11968.55,11859.4,11865.3,421200
2019-05-31,11922.8,12039.25,11829.45,11999.8,438900
2019-06-03,12088.55,12103.05,11920.1,11953.75,315300
2019-06-04,12021.65,12095.2,12005.85,12052.65,289200
2019-06-06,11843.75,12039.8,11830.25,12039.8,415200
2019-06-07,11870.65,11897.5,11769.5,11865.2,302500
2019-06-10,11922.7,11975.05,11871.75,11934.9,303300
2019-06-11,11965.6,12000.35,11904.35,11959.85,332200
2019-06-12,11906.2,11962.45,11866.35,11962.45,283700
2019-06-13,11914.05,11931.35,11817.05,11873.9,447900
2019-06-14,11823.3,11911.85,11797.7,11910.1,390300
2019-06-17,11672.15,11844.05,11657.75,11844.0,295500
2019-06-18,11691.5,11727.2,11641.15,11677.05,365500
2019-06-19,11691.45,11802.5,11625.1,11744.45,446900
2019-06-20,11831.75,11843.5,11635.05,11653.65,442000
2019-06-21,11724.1,11827.95,11705.1,11827.6,468400
2019-06-24,11699.65,11754.0,11670.2,11725.8,277600
2019-06-25,11796.45,11814.4,11651.0,11681.0,300500
2019-06-26,11847.55,11871.85,11757.55,11768.15,327900
2019-06-27,11841.55,11911.15,11821.05,11860.85,480200
2019-06-28,11788.85,11871.7,11775.5,11861.15,303900
2019-07-01,11865.6,11884.65,11830.8,11839.9,278400
2019-07-02,11910.3,11917.45,11814.7,11890.3,363200
2019-07-03,11916.75,11945.2,11887.05,11932.15,340500
2019-07-04,11946.75,11969.25,11923.65,11928.8,333600
2019-07-05,11811.15,11981.75,11797.9,11964.75,530700
2019-07-08,11558.6,11771.9,11523.3,11770.4,464000
2019-07-09,11555.9,11582.55,11461.0,11531.6,442500
2019-07-10,11498.9,11593.7,11475.65,11536.15,337600
2019-07-11,11582.9,11599.0,11519.5,11561.45,317300
2019-07-12,11552.5,11639.55,11538.6,11601.15,359400
2019-07-15,11588.35,11618.4,11532.3,11614.75,368800
2019-07-16,11662.6,11670.05,11573.95,11596.65,480200
2019-07-17,11687.5,11706.65,11651.15,11670.75,464800
2019-07-18,11596.9,11677.15,11582.4,11675.6,498300
2019-07-19,11419.25,11640.35,11399.3,11627.95,446000
2019-07-22,11346.2,11398.15,11301.25,11392.85,516000
2019-07-23,11331.05,11398.15,11302.8,11372.25,458900
2019-07-24,11271.3,11359.75,11229.8,11322.45,413200
2019-07-25,11252.15,11361.4,11239.35,11290.4,553700
2019-07-26,11284.3,11307.6,11210.05,11247.45,522700
2019-07-29,11189.2,11310.95,11152.4,11307.5,482900
2019-07-30,11085.4,11267.45,11072.65,11213.7,479100
2019-07-31,11118.0,11145.3,10999.4,11034.05,536700
2019-08-01,10980.0,11076.75,10881.0,11060.2,499900
2019-08-02,10997.35,11080.15,10848.95,10930.3,547400
2019-08-05,10862.6,10895.8,10782.6,10895.8,506600
2019-08-06,10948.25,11018.55,10813.8,10815.4,517900
2019-08-07,10855.5,10975.65,10835.9,10958.1,548500
2019-08-08,11032.45,11058.05,10842.95,10899.2,482500
2019-08-09,11109.65,11181.45,11062.8,11087.9,538100
2019-08-13,10925.85,11145.9,10901.6,11139.4,624600
2019-08-14,11029.4,11078.15,10935.6,11003.25,511500
2019-08-16,11047.8,11068.65,10924.3,11043.65,470900
2019-08-19,11053.9,11146.9,11037.85,11094.8,369500
2019-08-20,11017.0,11076.3,10985.3,11063.9,444700
2019-08-21,10918.7,11034.2,10906.65,11018.15,557900
2019-08-22,10741.35,10908.25,10718.3,10905.3,668200
2019-08-23,10829.35,10862.55,10637.15,10699.6,667100
2019-08-26,11057.85,11070.3,10756.55,11000.3,684100
2019-08-27,11105.35,11141.75,11049.5,11106.55,685600
2019-08-28,11046.1,11129.65,10987.65,11101.3,550000
2019-08-29,10948.3,11021.1,10922.4,10996.05,649900
2019-08-30,11023.25,11042.6,10874.8,10987.8,628200
2019-09-03,10797.9,10967.5,10772.7,10960.95,483000
2019-09-04,10844.65,10858.75,10746.35,10790.4,508800
2019-09-05,10847.9,10920.1,10816.0,10860.95,595700
2019-09-06,10946.2,10957.05,10867.45,10883.8,497200
2019-09-09,11003.05,11028.85,10889.8,10936.7,412500
2019-09-11,11035.7,11054.8,11011.65,11028.5,687100
2019-09-12,10982.8,11081.75,10964.95,11058.3,551400
2019-09-13,11075.9,11084.45,10945.75,10986.8,624300
2019-09-16,11003.5,11052.7,10968.2,10994.85,434500
2019-09-17,10817.6,11000.1,10796.5,11000.1,482000
2019-09-18,10840.65,10885.15,10804.85,10872.8,519200
2019-09-19,10704.8,10845.2,10670.25,10845.2,642600
2019-09-20,11274.2,11381.9,10691.0,10746.8,1356800
2019-09-23,11600.2,11694.85,11471.35,11542.7,882800
2019-09-24,11588.2,11655.05,11539.2,11590.7,651700
2019-09-25,11440.2,11564.95,11416.1,11564.85,629100
2019-09-26,11571.2,11610.85,11466.35,11469.85,844500
2019-09-27,11512.4,11593.6,11499.75,11556.35,650000
2019-09-30,11474.45,11508.25,11390.8,11491.15,756800
2019-10-01,11359.9,11554.2,11247.9,11515.4,1305400
2019-10-03,11314.0,11370.4,11257.35,11322.25,1017500
2019-10-04,11174.75,11400.3,11158.35,11388.45,928500
2019-10-07,11126.4,11233.85,11112.65,11196.2,733200
2019-10-09,11313.3,11321.6,11090.15,11152.95,741100
2019-10-10,11234.55,11293.35,11208.55,11280.5,562000
2019-10-11,11305.05,11362.9,11189.4,11257.7,737800
2019-10-14,11341.15,11420.45,11290.05,11335.9,587600
2019-10-15,11428.3,11462.35,11342.1,11360.85,527400
2019-10-16,11464.0,11481.05,11411.1,11464.95,533500
2019-10-17,11586.35,11599.1,11439.65,11466.3,797600
2019-10-18,11661.85,11684.7,11553.15,11580.3,853400
2019-10-22,11588.35,11714.35,11573.65,11657.15,867600
2019-10-23,11604.1,11651.6,11554.4,11596.2,664200
2019-10-24,11582.6,11679.6,11534.65,11661.65,700500
2019-10-25,11583.9,11646.9,11490.75,11646.15,812000
2019-10-29,11786.85,11809.4,11627.35,11643.95,951700
2019-10-30,11844.1,11883.95,11784.45,11883.9,725200
2019-10-31,11877.45,11945.0,11855.1,11890.45,1414800
2019-11-01,11890.6,11918.3,11843.35,11886.6,855300
2019-11-04,11941.3,11989.15,11905.35,11928.9,823100
2019-11-05,11917.2,11978.95,11861.9,11974.6,632000
2019-11-06,11966.05,12002.9,11850.25,11911.5,603400
2019-11-07,12012.05,12021.4,11946.85,12021.1,563000
2019-11-08,11908.15,12034.15,11888.75,11987.15,789300
2019-11-11,11913.45,11932.65,11853.95,11879.2,549000
2019-11-13,11840.45,11946.8,11823.2,11908.3,659000
2019-11-14,11872.1,11895.65,11802.65,11858.75,559500
2019-11-15,11895.45,11973.65,11879.25,11904.2,580200
2019-11-18,11884.5,11946.2,11867.6,11915.15,514400
2019-11-19,11940.1,11958.85,11881.75,11919.45,613900
2019-11-20,11999.1,12038.6,11966.05,12004.75,646700
2019-11-21,11968.4,12028.2,11956.9,12025.65,557700
2019-11-22,11914.4,11968.1,11883.5,11967.3,486800
2019-11-25,12073.75,12084.5,11919.75,11922.45,534300
2019-11-26,12037.7,12132.45,12006.35,12110.2,1201300
2019-11-27,12100.7,12114.9,12055.15,12068.5,584200
2019-11-28,12151.15,12158.8,12099.95,12132.1,620500
2019-11-29,12056.05,12147.4,12017.4,12146.2,804400
2019-12-02,12048.2,12137.15,12023.7,12137.05,720900
2019-12-03,11994.2,12068.6,11956.4,12067.65,605800
2019-12-04,12043.2,12054.7,11935.3,11969.95,747200
2019-12-05,12018.4,12081.2,11998.75,12071.25,562200
2019-12-06,11921.5,12057.05,11888.85,12047.35,609200
2019-12-09,11937.5,11981.95,11888.05,11939.1,599100
2019-12-10,11856.8,11953.2,11844.7,11950.5,650200
2019-12-11,11910.15,11923.2,11832.3,11867.35,997700
2019-12-12,11971.8,12005.5,11934.0,11944.3,752600
2019-12-13,12086.7,12098.85,12023.6,12026.4,597700
2019-12-16,12053.95,12134.65,12046.3,12131.35,437700
2019-12-17,12165.0,12182.75,12070.35,12082.45,499600
2019-12-18,12221.65,12237.7,12163.45,12197.0,518900
2019-12-19,12259.7,12268.35,12191.15,12223.4,623100
2019-12-20,12271.8,12293.9,12252.75,12266.45,810700
2019-12-23,12262.75,12287.15,12213.25,12235.45,604800
2019-12-24,12214.55,12283.7,12202.1,12269.25,470300
2019-12-26,12126.55,12221.55,12118.85,12211.85,520300
2019-12-27,12245.8,12258.45,12157.9,12172.9,383800
2019-12-30,12255.85,12286.45,12213.8,12274.9,411100
2019-12-31,12168.45,12247.1,12151.8,12247.1,426900
2020-01-01,12182.5,12222.2,12165.3,12202.15,304100
2020-01-02,12282.2,12289.9,12195.25,12198.55,407700
2020-01-03,12226.65,12265.6,12191.35,12261.1,428800
2020-01-06,11993.05,12179.1,11974.2,12170.6,396500
2020-01-07,12052.95,12152.15,12005.35,12079.1,447800
2020-01-08,12025.35,12044.95,11929.6,11939.1,446000
2020-01-09,12215.9,12224.05,12132.55,12153.15,477500
2020-01-10,12256.8,12311.2,12213.2,12271.0,660600
2020-01-13,12329.55,12337.75,12285.8,12296.7,501000
2020-01-14,12362.3,12374.25,12308.7,12333.1,616300
2020-01-15,12343.3,12355.15,12278.75,12349.4,684400
2020-01-16,12355.5,12389.05,12315.8,12347.1,395700
2020-01-17,12352.35,12385.45,12321.4,12328.4,502100
2020-01-20,12224.55,12430.5,12216.9,12430.5,491600
2020-01-21,12169.85,12230.05,12162.3,12195.3,400
2020-01-22,12106.9,12225.05,12087.9,12218.35,500
2020-01-23,12180.35,12189.0,12094.1,12123.75,867700
2020-01-24,12248.25,12272.15,12149.65,12174.55,593200
2020-01-27,12119.0,12216.6,12107.0,12197.1,441200
2020-01-28,12055.8,12163.55,12024.5,12148.1,478500
2020-01-29,12129.5,12169.6,12103.8,12114.9,514400
2020-01-30,12035.8,12150.3,12010.6,12147.75,538100
2020-01-31,11962.1,12103.55,11945.85,12100.4,771300
2020-02-03,11707.9,11749.85,11614.5,11627.45,669800
2020-02-04,11979.65,11986.15,11783.4,11786.25,560400
2020-02-05,12089.15,12098.15,11953.35,12005.85,758000
2020-02-06,12137.95,12160.6,12084.65,12120.0,565100
2020-02-07,12098.35,12154.7,12073.95,12151.15,473500
2020-02-10,12031.5,12103.55,11990.75,12102.35,524700
2020-02-11,12107.9,12172.3,12099.0,12108.4,480000
2020-02-12,12201.2,12231.75,12144.3,12151.0,411700
2020-02-13,12174.65,12225.65,12139.8,12219.55,501200
2020-02-14,12113.45,12246.7,12091.2,12190.15,622800
2020-02-17,12045.8,12159.6,12037.0,12131.8,0
2020-02-18,11992.5,12030.75,11908.05,12028.25,676900
2020-02-19,12125.9,12134.7,12042.1,12090.6,513600
2020-02-20,12080.85,12152.0,12071.45,12119.0,502600
2020-02-24,11829.4,12012.55,11813.4,12012.55,490800
2020-02-25,11797.9,11883.05,11779.9,11877.5,461000
2020-02-26,11678.5,11783.25,11639.6,11738.55,567600
2020-02-27,11633.3,11663.85,11536.7,11661.25,608600
2020-02-28,11201.75,11384.8,11175.05,11382.0,809900
2020-03-02,11132.75,11433.0,11036.25,11387.35,680800
2020-03-03,11303.3,11342.25,11152.55,11217.55,696500
2020-03-04,11251.0,11356.6,11082.15,11351.35,797700
2020-03-05,11269.0,11389.5,11244.6,11306.05,1352500
2020-03-06,10989.45,11035.1,10827.4,10942.65,1811000
2020-03-09,10451.45,10751.55,10294.45,10742.05,1565500
2020-03-11,10458.4,10545.1,10334.0,10334.3,1218500
2020-03-12,9590.15,10040.75,9508.0,10039.95,1343500
2020-03-13,9955.2,10159.4,8555.15,9107.6,1388000
2020-03-16,9197.4,9602.2,9165.1,9587.8,897700
2020-03-17,8967.05,9403.8,8915.6,9285.4,935600
2020-03-18,8468.8,9127.55,8407.05,9088.45,1516600
2020-03-19,8263.45,8575.45,7832.55,8063.3,925700
2020-03-20,8745.45,8883.0,8178.2,8284.45,1071500
2020-03-23,7610.25,8159.25,7583.6,7945.7,653500
2020-03-24,7801.05,8036.95,7511.1,7848.3,738400
2020-03-25,8317.85,8376.75,7714.75,7735.15,736900
2020-03-26,8641.45,8749.05,8304.9,8451.0,865600
2020-03-27,8660.25,9038.9,8522.9,8949.1,801500
2020-03-30,8281.1,8576.0,8244.0,8385.95,593300
2020-03-31,8597.75,8678.3,8358.0,8529.35,712700
2020-04-01,8253.8,8588.1,8198.35,8584.1,506300
2020-04-03,8083.8,8356.55,8055.8,8356.55,697000
2020-04-07,8792.2,8819.4,8360.95,8446.3,814200
2020-04-08,8748.75,9131.7,8653.9,8688.9,896500
2020-04-09,9111.9,9128.35,8904.55,8973.05,742100
2020-04-13,8993.85,9112.05,8912.4,9103.95,644000
2020-04-15,8925.3,9261.2,8874.1,9196.4,879100
2020-04-16,8992.8,9053.75,8821.9,8851.25,719400
2020-04-17,9266.75,9324.0,9091.35,9323.45,684200
2020-04-20,9261.85,9390.85,9230.8,9390.2,726400
2020-04-21,8981.45,9044.4,8909.4,9016.95,655100
2020-04-22,9187.3,9209.75,8946.25,9026.75,734400
2020-04-23,9313.9,9343.6,9170.15,9232.35,666700
2020-04-24,9154.4,9296.9,9141.3,9163.9,659400
2020-04-27,9282.3,9377.1,9250.35,9259.7,512800
2020-04-28,9380.9,9404.4,9260.0,9389.8,614500
2020-04-29,9553.35,9599.85,9392.35,9408.6,653000
2020-04-30,9859.9,9889.05,9731.5,9753.5,931200
2020-05-04,9293.5,9533.5,9266.95,9533.5,687500
2020-05-05,9205.6,9450.9,9190.75,9429.4,725200
2020-05-06,9270.9,9346.9,9116.5,9226.8,722200
2020-05-07,9199.05,9277.85,9175.9,9234.05,708700
2020-05-08,9251.5,9382.65,9238.2,9376.95,609100
2020-05-11,9239.2,9439.9,9219.95,9348.15,704600
2020-05-12,9196.55,9240.85,9043.95,9168.85,805500
2020-05-13,9383.55,9584.5,9351.1,9584.2,846400
2020-05-14,9142.75,9281.1,9119.75,9213.95,602600
2020-05-15,9136.85,9182.4,9050.0,9182.4,575900
2020-05-18,8823.25,9158.3,8806.75,9158.3,773000
2020-05-19,8879.1,9030.35,8855.3,8961.7,762200
2020-05-20,9066.55,9093.8,8875.35,8889.15,622300
2020-05-21,9106.25,9178.55,9056.1,9079.45,631500
2020-05-22,9039.25,9149.6,8968.55,9067.9,675800
2020-05-26,9029.05,9161.65,8996.65,9099.75,655000
2020-05-27,9314.95,9334.0,9004.25,9082.2,763500
2020-05-28,9490.1,9511.25,9336.5,9364.95,837900
2020-05-29,9580.3,9598.85,9376.9,9422.2,967000
2020-06-01,9826.15,9931.6,9706.95,9726.85,794200
2020-06-02,9979.1,9995.6,9824.05,9880.85,770200
2020-06-03,10061.55,10176.2,10035.55,10108.3,794700
2020-06-04,10029.1,10123.85,9944.25,10054.25,775100
2020-06-05,10142.15,10177.8,10040.75,10093.8,987100
2020-06-08,10167.45,10328.5,10120.25,10326.75,936500
